transaction_ts,date,symbol,price,amount,dollar_amount,type,trans_id
1601560744,2020-10-01 13:59,BTC_USD,10863.4,0.391,4247.5894,buy,124322366
1601560745,2020-10-01 13:59,BTC_USD,10868.57,0.54536889,5927.379957,buy,124322368
1601560752,2020-10-01 13:59,BTC_USD,10867.89,0.017666,191.9921447,buy,124322370
1601560770,2020-10-01 13:59,BTC_USD,10863.75,0.00651365,70.76266519,sell,124322381
1601560786,2020-10-01 13:59,BTC_USD,10867.78,0.03844508,417.8126715,buy,124322406
1601560787,2020-10-01 13:59,BTC_USD,10868.45,0.07259186,788.9610008,buy,124322409
1601560791,2020-10-01 13:59,BTC_USD,10863.47,0.01979238,215.0139264,sell,124322415
1601560793,2020-10-01 13:59,BTC_USD,10863.17,0.00919338,99.86924981,sell,124322420
1601560800,2020-10-01 14:00,BTC_USD,10862,0.03,325.86,sell,124322428
1601560802,2020-10-01 14:00,BTC_USD,10862,0.23073507,2506.24433,sell,124322433
1601560803,2020-10-01 14:00,BTC_USD,10861.1,2,21722.2,sell,124322437
1601560811,2020-10-01 14:00,ETH_USD,366.28,0.369,135.15732,buy,124322454
1601560812,2020-10-01 14:00,ETH_USD,366.37,0.343,125.66491,buy,124322459
1601560812,2020-10-01 14:00,BTC_USD,10870,0.2,2174,buy,124322457
1601560813,2020-10-01 14:00,ETH_USD,366.46,0.015,5.4969,buy,124322461
1601560816,2020-10-01 14:00,ETH_USD,366.36,0.57332234,210.0423725,sell,124322465
1601560827,2020-10-01 14:00,BTC_USD,10863.34,0.00620179,67.37215338,sell,124322475
1601560834,2020-10-01 14:00,BTC_USD,10866.57,0.01034772,112.4442237,sell,124322483
1601560844,2020-10-01 14:00,BTC_USD,10864.68,0.00000732,0.079529458,buy,124322491
1601560859,2020-10-01 14:00,ETH_USD,366.21,0.37,135.4977,sell,124322505
1601560859,2020-10-01 14:00,BTC_USD,10863.19,0.09956329,1081.574936,sell,124322501
1601560878,2020-10-01 14:01,ETH_USD,366.09,2.98875116,1094.151912,sell,124322521
1601560878,2020-10-01 14:01,BTC_USD,10861.01,0.07559194,821.0048163,sell,124322516
1601560879,2020-10-01 14:01,BTC_USD,10859,0.014144,153.589696,sell,124322529
1601560880,2020-10-01 14:01,BTC_USD,10859,3.49899896,37995.62971,sell,124322532
1601560881,2020-10-01 14:01,BTC_USD,10859,0.81060437,8802.352854,sell,124322533
1601560890,2020-10-01 14:01,BTC_USD,10855.93,0.00467019,50.69925573,sell,124322547
1601560921,2020-10-01 14:02,ETH_USD,366.17,10.27653699,3762.95955,buy,124322559
1601560921,2020-10-01 14:02,BTC_USD,10861.32,0.36118,3922.891558,buy,124322561
1601560935,2020-10-01 14:02,BTC_USD,10858.84,0.13793937,1497.861549,sell,124322587
1601560940,2020-10-01 14:02,BTC_USD,10862.41,0.02363204,256.7009076,buy,124322597
1601560947,2020-10-01 14:02,ETH_USD,366.34,1.37471116,503.6116864,buy,124322630
1601560947,2020-10-01 14:02,BTC_USD,10861.53,0.00771266,83.77128797,sell,124322634
1601560955,2020-10-01 14:02,BTC_USD,10860.91,0.00721649,78.37764841,sell,124322642
1601560966,2020-10-01 14:02,BTC_USD,10860.49,0.0185,200.919065,sell,124322650
1601560970,2020-10-01 14:02,ETH_USD,366.43,20,7328.6,sell,124322653
1601560996,2020-10-01 14:03,ETH_USD,366.62,13.8,5059.356,sell,124322679
1601561005,2020-10-01 14:03,BTC_USD,10864.7,1,10864.7,buy,124322682
1601561010,2020-10-01 14:03,BTC_USD,10861.52,0.00524994,57.02232831,sell,124322684
1601561033,2020-10-01 14:03,BTC_USD,10859.43,0.13793938,1497.943041,sell,124322690
1601561036,2020-10-01 14:03,BTC_USD,10863.82,0.27942809,3035.656473,buy,124322692
1601561038,2020-10-01 14:03,ETH_USD,366.45,13.646,5000.5767,sell,124322693
1601561041,2020-10-01 14:04,BTC_USD,10857.06,0.09801288,1064.131719,sell,124322696
1601561042,2020-10-01 14:04,BTC_USD,10857.06,0.03441265,373.6202058,sell,124322706
1601561044,2020-10-01 14:04,BTC_USD,10853.03,0.24130453,2618.885303,sell,124322708
1601561060,2020-10-01 14:04,BTC_USD,10852.91,0.09984839,1083.64559,sell,124322718
1601561066,2020-10-01 14:04,BTC_USD,10855.88,0.25402288,2757.641903,buy,124322720
1601561068,2020-10-01 14:04,BTC_USD,10854.16,0.00679039,73.70397952,sell,124322723
1601561075,2020-10-01 14:04,BTC_USD,10853.03,0.01351844,146.7160349,sell,124322740
1601561092,2020-10-01 14:04,ETH_USD,366.17,0.36355986,133.1247139,sell,124322752
1601561092,2020-10-01 14:04,BTC_USD,10853.03,0.00723071,78.47511255,sell,124322756
1601561093,2020-10-01 14:04,BTC_USD,10848.75,0.09200979,998.1912093,sell,124322759
1601561094,2020-10-01 14:04,ETH_USD,366.17,0.22863043,83.71760455,sell,124322760
1601561094,2020-10-01 14:04,BTC_USD,10848.75,0.15766714,1710.491385,sell,124322762
1601561096,2020-10-01 14:04,BTC_USD,10846.68,0.25399678,2755.021794,sell,124322765
1601561100,2020-10-01 14:05,BTC_USD,10848.35,0.00571595,62.00862618,sell,124322773
1601561101,2020-10-01 14:05,BTC_USD,10848.38,0.09039206,980.6074159,sell,124322774
1601561102,2020-10-01 14:05,ETH_USD,366.11,0.70530613,258.2196273,sell,124322780
1601561102,2020-10-01 14:05,BTC_USD,10848.33,0.56963889,6179.63066,sell,124322779
1601561103,2020-10-01 14:05,BTC_USD,10842.79,1.00838727,10933.73141,sell,124322794
1601561104,2020-10-01 14:05,ETH_USD,366,1,366,sell,124322797
1601561104,2020-10-01 14:05,BTC_USD,10842.79,0.28842265,3127.306225,sell,124322799
1601561105,2020-10-01 14:05,BTC_USD,10840.88,0.3,3252.264,sell,124322801
1601561113,2020-10-01 14:05,ETH_USD,366.2,13.653,4999.7286,buy,124322849
1601561119,2020-10-01 14:05,BTC_USD,10846.34,0.04206319,456.2316602,sell,124322855
1601561126,2020-10-01 14:05,LTC_USD,47.83,59.99573872,2869.596183,buy,124322862
1601561132,2020-10-01 14:05,BTC_USD,10846.14,0.09716823,1053.900226,sell,124322871
1601561133,2020-10-01 14:05,BTC_USD,10845.38,0.698,7570.07524,buy,124322878
1601561135,2020-10-01 14:05,BTC_USD,10845.42,0.002541,27.55821222,buy,124322884
1601561139,2020-10-01 14:05,LTC_USD,47.86,77.1504,3692.418144,buy,124322889
1601561140,2020-10-01 14:05,LTC_USD,47.88,41.757,1999.32516,buy,124322890
1601561140,2020-10-01 14:05,BTC_USD,10848.99,0.19472,2112.515333,buy,124322892
1601561141,2020-10-01 14:05,LTC_USD,47.93,8.82689,423.0728377,buy,124322902
1601561141,2020-10-01 14:05,BTC_USD,10849.49,1.58649,17212.60739,buy,124322898
1601561174,2020-10-01 14:06,BTC_USD,10847.71,0.020237,219.5251073,buy,124322931
1601561189,2020-10-01 14:06,BTC_USD,10842.51,0.00570866,61.89620314,sell,124322948
1601561195,2020-10-01 14:06,BTC_USD,10840,0.00179429,19.4501036,sell,124322955
1601561209,2020-10-01 14:06,ETH_USD,366.07,0.03161953,11.57496135,buy,124322964
1601561209,2020-10-01 14:06,BTC_USD,10844.11,0.210433,2281.9586,buy,124322966
1601561213,2020-10-01 14:06,BTC_USD,10844.13,1.528103,16570.94759,buy,124322973
1601561215,2020-10-01 14:06,BTC_USD,10844.11,0.00591902,64.18650397,buy,124322975
1601561218,2020-10-01 14:06,BTC_USD,10844.15,0.304582,3302.932895,buy,124322980
1601561219,2020-10-01 14:06,BTC_USD,10844.19,0.13602,1475.026724,buy,124322985
1601561220,2020-10-01 14:07,ETH_USD,366.21,11.99055199,4391.060044,buy,124322992
1601561220,2020-10-01 14:07,BTC_USD,10847.29,0.021284,230.8737204,buy,124322991
1601561221,2020-10-01 14:07,BTC_USD,10847.31,0.01164543,126.3215893,buy,124322996
1601561222,2020-10-01 14:07,BTC_USD,10847.33,0.000004,0.04338932,buy,124323002
1601561227,2020-10-01 14:07,ETH_USD,366.18,0.62747683,229.7694656,sell,124323010
1601561233,2020-10-01 14:07,ETH_USD,366.22,4.29569893,1573.170862,sell,124323015
1601561233,2020-10-01 14:07,BTC_USD,10853.96,0.12581885,1365.632765,buy,124323014
1601561238,2020-10-01 14:07,BTC_USD,10853.98,0.22546642,2447.208013,buy,124323021
1601561239,2020-10-01 14:07,BTC_USD,10853.98,0.98311,10670.65628,buy,124323023
1601561244,2020-10-01 14:07,BTC_USD,10851.08,0.0025,27.1277,sell,124323025
1601561253,2020-10-01 14:07,BTC_USD,10851.16,0.00498719,54.11679664,sell,124323030
1601561266,2020-10-01 14:07,ETH_USD,366.22,11.91577879,4363.796508,sell,124323034
1601561266,2020-10-01 14:07,BTC_USD,10851.16,0.09316264,1010.922713,sell,124323031
1601561270,2020-10-01 14:07,LTC_USD,47.95,3.82,183.169,sell,124323038
1601561276,2020-10-01 14:07,BTC_USD,10852.22,0.13359017,1449.749915,buy,124323045
1601561283,2020-10-01 14:08,ETH_USD,366.19,0.73469388,269.0375519,sell,124323054
1601561293,2020-10-01 14:08,BTC_USD,10851.33,0.00385075,41.785759,buy,124323057
1601561296,2020-10-01 14:08,BTC_USD,10850.91,0.2,2170.182,buy,124323058
1601561309,2020-10-01 14:08,BTC_USD,10847.86,0.00526502,57.11419986,sell,124323063
1601561312,2020-10-01 14:08,BTC_USD,10851.39,0.05113765,554.9145838,buy,124323065
1601561315,2020-10-01 14:08,BTC_USD,10848.68,0.01181003,128.1232363,sell,124323068
1601561320,2020-10-01 14:08,BTC_USD,10851.43,0.063271,686.5808275,buy,124323072
1601561321,2020-10-01 14:08,BTC_USD,10851.45,2.103692,22828.10855,buy,124323074
1601561347,2020-10-01 14:09,ETH_USD,366.2,0.84247423,308.514063,sell,124323089
1601561348,2020-10-01 14:09,ETH_USD,366.21,0.23305478,85.34699098,sell,124323091
1601561348,2020-10-01 14:09,BTC_USD,10850.4,0.09522076,1033.183334,sell,124323090
1601561360,2020-10-01 14:09,BTC_USD,10850.4,0.0647,702.02088,sell,124323092
1601561378,2020-10-01 14:09,ETH_USD,366.25,0.838436,307.077185,buy,124323103
1601561379,2020-10-01 14:09,BTC_USD,10852.73,0.09301,1009.412417,buy,124323104
1601561392,2020-10-01 14:09,BTC_USD,10850.4,0.0013,14.10552,sell,124323107
1601561400,2020-10-01 14:10,ETH_USD,366.12,8,2928.96,sell,124323113
1601561403,2020-10-01 14:10,ETH_USD,366.25,0.27232268,99.73818155,buy,124323121
1601561403,2020-10-01 14:10,BTC_USD,10851.94,1.81508379,19697.18038,buy,124323119
1601561415,2020-10-01 14:10,BTC_USD,10850.81,0.09125451,990.1853497,sell,124323131
1601561424,2020-10-01 14:10,BTC_USD,10853.97,0.03388,367.7325036,buy,124323142
1601561431,2020-10-01 14:10,BTC_USD,10853.97,0.06634199,720.0739692,sell,124323146
1601561436,2020-10-01 14:10,BTC_USD,10849.6,0.01123068,121.8483857,sell,124323147
1601561471,2020-10-01 14:11,ETH_USD,366.21,0.24077173,88.17301524,sell,124323166
1601561471,2020-10-01 14:11,BTC_USD,10850.39,0.07318403,794.0752673,sell,124323165
1601561487,2020-10-01 14:11,BTC_USD,10846.19,0.01404701,152.3565394,sell,124323179
1601561488,2020-10-01 14:11,ETH_USD,365.98,1.43637907,525.686012,sell,124323185
1601561493,2020-10-01 14:11,BTC_USD,10844.3,0.00642122,69.63363605,sell,124323188
1601561495,2020-10-01 14:11,BTC_USD,10843.39,0.24049722,2607.80515,sell,124323193
1601561508,2020-10-01 14:11,ETH_USD,365.53,8,2924.24,sell,124323202
1601561522,2020-10-01 14:12,BTC_USD,10836.83,0.4602,4987.109166,sell,124323217
1601561523,2020-10-01 14:12,ETH_USD,365.5,0.02,7.31,sell,124323220
1601561525,2020-10-01 14:12,ETH_USD,365.68,11.03892678,4036.714745,buy,124323226
1601561525,2020-10-01 14:12,BTC_USD,10839,0.128531,1393.147509,buy,124323229
1601561526,2020-10-01 14:12,BTC_USD,10840.33,2.203155,23882.92724,buy,124323231
1601561527,2020-10-01 14:12,BTC_USD,10840.33,1.822612,19757.71554,buy,124323234
1601561539,2020-10-01 14:12,ETH_USD,365.71,1.66196685,607.7978967,buy,124323239
1601561551,2020-10-01 14:12,BTC_USD,10841.01,0.00683111,74.05613182,sell,124323258
1601561555,2020-10-01 14:12,BTC_USD,10841.01,0.00646116,70.04550017,sell,124323262
1601561557,2020-10-01 14:12,BTC_USD,10841.01,0.0047397,51.3831351,sell,124323264
1601561568,2020-10-01 14:12,BTC_USD,10841.01,0.17221241,1866.956459,sell,124323266
1601561582,2020-10-01 14:13,BTC_USD,10838.07,0.00560123,60.70652283,sell,124323285
1601561583,2020-10-01 14:13,BTC_USD,10838.07,0.00294275,31.89373049,sell,124323286
1601561593,2020-10-01 14:13,ETH_USD,365.75,0.12832836,46.93609767,buy,124323291
1601561597,2020-10-01 14:13,BTC_USD,10842.23,0.01244391,134.9197343,buy,124323298
1601561600,2020-10-01 14:13,BTC_USD,10842.27,0.32766545,3552.637279,buy,124323300
1601561607,2020-10-01 14:13,BTC_USD,10842.17,0.91,9866.3747,sell,124323301
1601561617,2020-10-01 14:13,BTC_USD,10842.29,0.29266453,3173.153707,buy,124323317
1601561618,2020-10-01 14:13,BTC_USD,10842.29,0.27207717,2949.93958,buy,124323319
1601561623,2020-10-01 14:13,BTC_USD,10842.33,0.480376,5208.395116,buy,124323329
1601561624,2020-10-01 14:13,BTC_USD,10845.43,0.000441,4.78283463,buy,124323331
1601561625,2020-10-01 14:13,LTC_USD,47.97,66.05506,3168.661228,buy,124323332
1601561634,2020-10-01 14:13,ETH_USD,365.41,0.74226805,271.2321682,sell,124323340
1601561634,2020-10-01 14:13,BTC_USD,10841.57,0.09376985,1016.612393,sell,124323341
1601561635,2020-10-01 14:13,BTC_USD,10840.39,0.28,3035.3092,sell,124323344
1601561636,2020-10-01 14:13,ETH_USD,365.16,0.34200155,124.885286,sell,124323348
1601561655,2020-10-01 14:14,BTC_USD,10840.07,0.738374,8004.025846,buy,124323370
1601561657,2020-10-01 14:14,ETH_USD,365.24,0.68291517,249.4279367,sell,124323371
1601561658,2020-10-01 14:14,BTC_USD,10840.09,0.09041715,980.1300435,buy,124323377
1601561668,2020-10-01 14:14,BTC_USD,10840.11,0.03395,368.0217345,buy,124323386
1601561669,2020-10-01 14:14,BTC_USD,10840.13,2.145969,23262.58294,buy,124323391
1601561670,2020-10-01 14:14,BTC_USD,10840.13,0.000009,0.09756117,buy,124323393
1601561671,2020-10-01 14:14,BTC_USD,10844.3,0.03681038,399.1828038,buy,124323407
1601561673,2020-10-01 14:14,BTC_USD,10844.32,0.048111,521.7310795,buy,124323409
1601561675,2020-10-01 14:14,BTC_USD,10844.46,0.01162657,126.0838733,sell,124323411
1601561680,2020-10-01 14:14,BTC_USD,10847.88,0.09182095,996.0626471,buy,124323413
1601561681,2020-10-01 14:14,BTC_USD,10847.51,0.08540147,926.3932998,buy,124323416
1601561686,2020-10-01 14:14,BTC_USD,10847.98,0.03034232,329.1528805,buy,124323419
1601561691,2020-10-01 14:14,BTC_USD,10842.37,0.38618183,4187.126288,sell,124323421
1601561694,2020-10-01 14:14,BTC_USD,10847.82,0.07757003,841.4657228,buy,124323425
1601561702,2020-10-01 14:15,BTC_USD,10843.36,0.00474647,51.46768294,sell,124323427
1601561706,2020-10-01 14:15,BTC_USD,10847.18,0.0100767,109.3037787,buy,124323429
1601561707,2020-10-01 14:15,BTC_USD,10847.18,0.00426255,46.23664711,buy,124323430
1601561709,2020-10-01 14:15,BTC_USD,10840.52,0.4447254,4821.054593,sell,124323440
1601561715,2020-10-01 14:15,LTC_USD,48,1.9014,91.2672,buy,124323441
1601561721,2020-10-01 14:15,BTC_USD,10848.52,0.00017452,1.89328371,buy,124323450
1601561724,2020-10-01 14:15,ETH_USD,365.43,0.11972,43.7492796,buy,124323464
1601561728,2020-10-01 14:15,BTC_USD,10846.88,0.432,4685.85216,buy,124323465
1601561733,2020-10-01 14:15,BTC_USD,10843.07,0.00560721,60.79937053,sell,124323467
1601561747,2020-10-01 14:15,BTC_USD,10845.89,0.49508171,5369.601768,buy,124323470
1601561748,2020-10-01 14:15,BTC_USD,10845.91,0.03092771,335.4391592,buy,124323475
1601561755,2020-10-01 14:15,ETH_USD,365.17,0.00000979,0.003575014,buy,124323511
1601561755,2020-10-01 14:15,BTC_USD,10845.93,0.009199,99.77171007,buy,124323502
1601561764,2020-10-01 14:16,BTC_USD,10845.46,0.19828228,2150.462536,sell,124323519
1601561784,2020-10-01 14:16,ETH_USD,365.04,0.45197113,164.9875413,sell,124323541
1601561784,2020-10-01 14:16,BTC_USD,10843,3.89555895,42239.54569,sell,124323542
1601561791,2020-10-01 14:16,BTC_USD,10838.63,0.00557882,60.46676582,sell,124323548
1601561794,2020-10-01 14:16,ETH_USD,364.6,2.66805215,972.7718139,sell,124323556
1601561795,2020-10-01 14:16,ETH_USD,364.5,45.34987699,16530.03016,sell,124323568
1601561795,2020-10-01 14:16,BTC_USD,10842.38,0.1291,1399.751258,buy,124323565
1601561796,2020-10-01 14:16,BTC_USD,10836.04,0.00476645,51.64944286,sell,124323571
1601561813,2020-10-01 14:16,BTC_USD,10840.34,0.19,2059.6646,buy,124323574
1601561821,2020-10-01 14:17,BTC_USD,10840.36,0.569136,6169.639129,buy,124323584
1601561822,2020-10-01 14:17,BTC_USD,10840.34,0.027295,295.8870803,buy,124323585
1601561824,2020-10-01 14:17,ETH_USD,364.58,1,364.58,sell,124323596
1601561826,2020-10-01 14:17,BTC_USD,10843.83,0.20624055,2236.437463,buy,124323605
1601561828,2020-10-01 14:17,LTC_USD,47.95,0.56,26.852,sell,124323606
1601561833,2020-10-01 14:17,BTC_USD,10839.07,0.09681467,1049.380985,sell,124323608
1601561834,2020-10-01 14:17,ETH_USD,364.58,0.35265307,128.5702563,buy,124323612
1601561835,2020-10-01 14:17,ETH_USD,364.63,0.004,1.45852,sell,124323614
1601561841,2020-10-01 14:17,ETH_USD,364.85,11.31199373,4127.180912,buy,124323619
1601561842,2020-10-01 14:17,BTC_USD,10842.77,0.17893,1940.096836,buy,124323622
1601561846,2020-10-01 14:17,BTC_USD,10842.79,0.59571148,6459.174478,buy,124323628
1601561849,2020-10-01 14:17,BTC_USD,10842.79,0.33893491,3675.000053,buy,124323630
1601561850,2020-10-01 14:17,BTC_USD,10842.81,0.150822,1635.33429,buy,124323637
1601561851,2020-10-01 14:17,ETH_USD,364.86,0.28428121,103.7228423,sell,124323643
1601561855,2020-10-01 14:17,ETH_USD,364.91,1.145,417.82195,buy,124323645
1601561858,2020-10-01 14:17,ETH_USD,364.97,10,3649.7,sell,124323651
1601561858,2020-10-01 14:17,BTC_USD,10844.8,0.012824,139.0737152,buy,124323650
1601561859,2020-10-01 14:17,ETH_USD,364.96,6.82,2489.0272,sell,124323656
1601561860,2020-10-01 14:17,BTC_USD,10844.8,0.000009,0.0976032,buy,124323657
1601561861,2020-10-01 14:17,BTC_USD,10844.82,0.00855,92.723211,buy,124323659
1601561862,2020-10-01 14:17,BTC_USD,10847.76,0.0727321,788.9803651,buy,124323661
1601561863,2020-10-01 14:17,ETH_USD,365.1,8.08262844,2950.967643,buy,124323668
1601561863,2020-10-01 14:17,BTC_USD,10847.76,0.20809652,2257.381106,buy,124323663
1601561870,2020-10-01 14:17,LTC_USD,47.99,5,239.95,sell,124323672
1601561875,2020-10-01 14:17,LTC_USD,47.99,15.4120638,739.6249418,sell,124323682
1601561883,2020-10-01 14:18,BTC_USD,10848.68,0.00477591,51.8123193,sell,124323684
1601561891,2020-10-01 14:18,LTC_USD,48.03,7.69729,369.7008387,buy,124323688
1601561894,2020-10-01 14:18,LTC_USD,48.03,0.00000093,4.47E-05,buy,124323689
1601561896,2020-10-01 14:18,BTC_USD,10852.28,0.15036126,1631.762495,buy,124323691
1601561898,2020-10-01 14:18,ETH_USD,365.23,11.67826,4265.2509,sell,124323706
1601561898,2020-10-01 14:18,BTC_USD,10855.17,0.28345009,3076.898913,buy,124323704
1601561904,2020-10-01 14:18,LTC_USD,48.09,2.41,115.8969,sell,124323718
1601561907,2020-10-01 14:18,ETH_USD,365.31,0.56,204.5736,buy,124323723
1601561907,2020-10-01 14:18,BTC_USD,10855.96,0.32410741,3518.497079,buy,124323721
1601561909,2020-10-01 14:18,ETH_USD,365.4,0.633,231.2982,buy,124323726
1601561911,2020-10-01 14:18,ETH_USD,365.43,13.68,4999.0824,buy,124323730
1601561912,2020-10-01 14:18,BTC_USD,10855.26,0.00545894,59.25821302,sell,124323731
1601561916,2020-10-01 14:18,BTC_USD,10853.43,0.01086928,117.9689696,sell,124323736
1601561918,2020-10-01 14:18,ETH_USD,365.47,22.13764,8090.643291,buy,124323738
1601561921,2020-10-01 14:18,ETH_USD,365.49,0.53999001,197.3609488,buy,124323740
1601561921,2020-10-01 14:18,LTC_USD,48.16,1.43020641,68.87874071,sell,124323741
1601561922,2020-10-01 14:18,ETH_USD,365.49,0.00000999,0.003651245,buy,124323742
1601561926,2020-10-01 14:18,ETH_USD,365.58,0.587,214.59546,buy,124323757
1601561926,2020-10-01 14:18,BTC_USD,10861.86,0.21813637,2369.366712,buy,124323756
1601561936,2020-10-01 14:18,ETH_USD,365.58,10,3655.8,sell,124323763
1601561960,2020-10-01 14:19,BTC_USD,10857.91,0.0050752,55.10606483,buy,124323777
1601561961,2020-10-01 14:19,LTC_USD,48.12,41.4744,1995.748128,sell,124323778
1601561966,2020-10-01 14:19,ETH_USD,365.45,0.5392888,197.083092,sell,124323783
1601561968,2020-10-01 14:19,ETH_USD,365.45,0.31276888,114.3013872,sell,124323784
1601561969,2020-10-01 14:19,ETH_USD,365.45,0.00000205,0.000749172,sell,124323787
1601561976,2020-10-01 14:19,BTC_USD,10853.91,0.00476277,51.69467693,sell,124323791
1601561978,2020-10-01 14:19,BTC_USD,10857.93,0.04929911,535.2862854,buy,124323796
1601561984,2020-10-01 14:19,LTC_USD,48.14,127.62,6143.6268,buy,124323798
1601561987,2020-10-01 14:19,ETH_USD,365.34,0.03941842,14.40112556,sell,124323800
1601561989,2020-10-01 14:19,LTC_USD,48.14,59.99724811,2888.267524,buy,124323802
1601561993,2020-10-01 14:19,ETH_USD,365.28,1.15774574,422.9013639,sell,124323803
1601561994,2020-10-01 14:19,BTC_USD,10854.12,0.09708517,1053.774085,sell,124323804
1601561995,2020-10-01 14:19,LTC_USD,48.12,1.2252,58.956624,sell,124323805
1601561996,2020-10-01 14:19,ETH_USD,365.23,3.0122449,1100.162205,sell,124323806
1601562001,2020-10-01 14:20,BTC_USD,10855.37,0.05,542.7685,buy,124323808
1601562010,2020-10-01 14:20,ETH_USD,365.21,0.23807347,86.94681198,sell,124323813
1601562011,2020-10-01 14:20,ETH_USD,365.19,0.196,71.57724,sell,124323818
1601562012,2020-10-01 14:20,ETH_USD,365.19,0.196,71.57724,sell,124323821
1601562015,2020-10-01 14:20,ETH_USD,364.97,1.41,514.6077,sell,124323827
1601562032,2020-10-01 14:20,BTC_USD,10849.24,0.0033981,36.86680244,sell,124323847
1601562034,2020-10-01 14:20,ETH_USD,365.2,3.19178,1165.638056,sell,124323854
1601562034,2020-10-01 14:20,BTC_USD,10854.39,0.29883541,3243.676086,buy,124323851
1601562036,2020-10-01 14:20,BTC_USD,10859.99,0.00025547,2.774401645,buy,124323859
1601562040,2020-10-01 14:20,BTC_USD,10861.47,0.288,3128.10336,buy,124323860
1601562041,2020-10-01 14:20,BTC_USD,10861.37,0.00930636,101.0798193,buy,124323862
1601562043,2020-10-01 14:20,ETH_USD,365.27,10,3652.7,sell,124323863
1601562044,2020-10-01 14:20,ETH_USD,365.26,0.00422681,1.543884621,sell,124323865
1601562049,2020-10-01 14:20,LTC_USD,48.19,0.00170844,0.082329724,buy,124323870
1601562053,2020-10-01 14:20,LTC_USD,48.22,18.67,900.2674,buy,124323871
1601562068,2020-10-01 14:21,BTC_USD,10856.75,0.00625889,67.95120401,sell,124323884
1601562071,2020-10-01 14:21,LTC_USD,48.23,1.446583,69.76869809,sell,124323889
1601562073,2020-10-01 14:21,LTC_USD,48.29,7.1621,345.857809,buy,124323893
1601562074,2020-10-01 14:21,ETH_USD,365.35,10,3653.5,sell,124323896
1601562078,2020-10-01 14:21,ETH_USD,365.31,0.61,222.8391,sell,124323902
1601562078,2020-10-01 14:21,LTC_USD,48.29,1.05226452,50.81385367,buy,124323903
1601562082,2020-10-01 14:21,ETH_USD,365.31,1.57946222,576.9933436,sell,124323907
1601562087,2020-10-01 14:21,BTC_USD,10862.05,0.01741021,189.1105715,buy,124323914
1601562094,2020-10-01 14:21,ETH_USD,365.38,0.00000964,0.003522263,buy,124323923
1601562094,2020-10-01 14:21,BTC_USD,10862.86,0.25599313,2780.817532,buy,124323929
1601562095,2020-10-01 14:21,ETH_USD,365.45,0.271,99.03695,buy,124323930
1601562096,2020-10-01 14:21,BTC_USD,10865.13,0.00039208,4.26000017,buy,124323932
1601562121,2020-10-01 14:22,ETH_USD,365.42,0.99327006,362.9607453,sell,124323952
1601562142,2020-10-01 14:22,BTC_USD,10863.78,0.01007476,109.4499762,buy,124324003
1601562144,2020-10-01 14:22,BTC_USD,10863.77,0.09400919,1021.294218,buy,124324020
1601562150,2020-10-01 14:22,BTC_USD,10863.72,0.02220438,241.2221671,buy,124324031
1601562153,2020-10-01 14:22,BTC_USD,10857.56,0.00709249,77.00713572,sell,124324036
1601562156,2020-10-01 14:22,BTC_USD,10863.59,0.237,2574.67083,buy,124324044
1601562162,2020-10-01 14:22,BTC_USD,10863.6,0.37608124,4085.596159,buy,124324052
1601562170,2020-10-01 14:22,BTC_USD,10863.6,0.3808719,4137.639973,buy,124324056
1601562173,2020-10-01 14:22,ETH_USD,365.54,0.07062,25.8144348,buy,124324064
1601562175,2020-10-01 14:22,BTC_USD,10863.63,0.0477778,519.0403414,buy,124324069
1601562181,2020-10-01 14:23,BTC_USD,10863.63,0.37774699,4103.703533,buy,124324079
1601562182,2020-10-01 14:23,BTC_USD,10863.63,0.074,803.90862,buy,124324082
1601562187,2020-10-01 14:23,BTC_USD,10863.66,0.400623,4352.23206,buy,124324087
1601562189,2020-10-01 14:23,BTC_USD,10860.03,0.0046632,50.6424919,sell,124324088
1601562190,2020-10-01 14:23,BTC_USD,10863.67,0.015481,168.1804753,buy,124324097
1601562192,2020-10-01 14:23,BTC_USD,10861.11,0.02,217.2222,sell,124324099
1601562193,2020-10-01 14:23,BTC_USD,10863.7,0.012233,132.8956421,buy,124324102
1601562199,2020-10-01 14:23,BTC_USD,10860.78,0.09646219,1047.654624,sell,124324109
1601562200,2020-10-01 14:23,BTC_USD,10860.77,0.02975678,323.1815435,sell,124324114
1601562204,2020-10-01 14:23,ETH_USD,365.33,1.56247423,570.8187104,sell,124324118
1601562208,2020-10-01 14:23,LTC_USD,48.25,2.19,105.6675,sell,124324120
1601562211,2020-10-01 14:23,ETH_USD,365.27,0.2,73.054,sell,124324122
1601562212,2020-10-01 14:23,BTC_USD,10860.93,0.00569609,61.86483476,buy,124324126
1601562216,2020-10-01 14:23,ETH_USD,365.11,2.20082475,803.5431245,sell,124324133
1601562216,2020-10-01 14:23,BTC_USD,10854.19,0.13066686,1418.282925,sell,124324137
1601562219,2020-10-01 14:23,LTC_USD,48.24,20,964.8,sell,124324142
1601562226,2020-10-01 14:23,BTC_USD,10857.31,0.03970335,431.071579,buy,124324158
1601562233,2020-10-01 14:23,BTC_USD,10856.19,0.423,4592.16837,buy,124324161
1601562238,2020-10-01 14:23,LTC_USD,48.28,10.09,487.1452,buy,124324163
1601562243,2020-10-01 14:24,LTC_USD,48.22,4.81,231.9382,sell,124324164
